0.905791937075619	0.355073651878849	0
0.780609686987178	1	0
0.477080805617443	1	0
0.0413912268081565	1	0
0.356193811984489	1	0
0.561925664704495	1	0
0	0.964110757585232	0
0.0389730891419414	0.833912352657916	0
0.0543323956400009	0.736329172087807	0
0.215123980498597	0.660489487973906	0
0	0.599870254141530	0
0.305978274834523	0.550320432642755	0
0.237639605603251	0.509072657012272	0
0.296504184425341	0.474211050948772	0
0.128630781963960	0.444367124709056	0
0.699476704934211	0.418537312948890	0
1	0.918031802156882	0
1	1	0
1	1	0
1	1	0
1	1	0
1	1	0
1	0.964110757585232	0
1	0.833912352657916	0
1	0.736329172087807	0
1	0.660489487973905	0
1	0.599870254141529	0
1	0.550320432642755	0
1	0.509072657012272	0
1	0.474211050948772	0
1	0.444367124709056	0
1	0.418537312948890	0
1	0.00116628600165769	0
1	1	0
1	1	0
1	1	0
1	1	0
1	1	0
1	0.964110757585232	0
1	0.833912352657916	0
1	0.736329172087807	0
1	0.660489487973905	0
1	0.599870254141530	0
1	0.550320432642755	0
1	0.509072657012272	0
1	0.474211050948772	0
1	0.444367124709056	0
1	0.418537312948890	0
1	0.307703706567768	0
1	1	0
1	1	0
1	1	0
1	1	0
1	1	0
1	0.964110757585232	0
1	0.833912352657916	0
1	0.736329172087807	0
1	0.660489487973905	0
1	0.599870254141530	0
1	0.550320432642755	0
1	0.509072657012272	0
1	0.474211050948772	0
1	0.444367124709056	0
1	0.418537312948890	0
1	0.810294790743841	0
1	1	0
1	1	0
1	1	0
1	1	0
1	1	0
1	0.964110757585232	0
1	0.833912352657917	0
1	0.736329172087807	0
1	0.660489487973905	0
1	0.599870254141530	0
1	0.550320432642755	0
1	0.509072657012272	0
1	0.474211050948772	0
1	0.444367124709056	0
1	0.418537312948890	0
1	0.751474919968343	0
1	1	0
1	1	0
1	1	0
1	1	0
1	1	0
1	0.964110757585232	0
1	0.833912352657917	0
1	0.736329172087807	0
1	0.660489487973905	0
1	0.599870254141530	0
1	0.550320432642755	0
1	0.509072657012272	0
1	0.474211050948772	0
1	0.444367124709056	0
1	0.418537312948890	0
0.964110757585232	0.351024500143667	0
0.964110757585232	1	0
0.964110757585232	1	0
0.964110757585232	1	0
0.964110757585232	1	0
0.964110757585232	1	0
0.965899884965840	0.965900623853044	0.400000000000000
0.974257037170101	0.835082339721793	0.300000000000000
0.982698494958416	0.737023872094681	0.700000000000000
0.991209353490218	0.660806234940932	0.300000000000000
0.999793691949482	0.599877006372820	0.500000000000000
1	0.550319965545871	0.400000000000000
1	0.509072273411586	0.200000000000000
1	0.474210564454585	0
1	0.444367024591195	0.100000000000000
1	0.418536625851145	0
0.833912352657916	0.383665016552549	0
0.833912352657917	1	0
0.833912352657916	1	0
0.833912352657917	1	0
0.833912352657916	1	0
0.833912352657917	1	0
0.836238818547238	0.974190579731175	0.700000000000000
0.842295479877609	0.842627852193499	0.500000000000000
0.849607446815669	0.743407041062113	0.700000000000000
0.856967069102089	0.666529964227333	0.500000000000000
0.864389691757188	0.605078439457608	0.400000000000000
0.871881729465652	0.554830669814657	0.100000000000000
0.879426939941001	0.513006486066031	0.200000000000000
0.887041586522856	0.477640482082569	0.800000000000000
0.894719198454882	0.447362829801563	0.800000000000000
0.902460493464505	0.421148817408542	0.100000000000000
0.736329172087807	0.633271063174677	0
0.736329172087807	1	0
0.736329172087807	1	0
0.736329172087807	1	0
0.736329172087807	1	0
0.736329172087807	1	0
0.740061290000762	0.982478623940097	0.400000000000000
